Date,Security Code,ISIN No,Issuer Name,Coupon(%),Maturity Date,LTP,Weighted Average- Price,Weighted Average- Yield,Turnover in Lakhs,No.Of Trades,
26 May 2020,743HDB20,INE756I07BM2,HDB FINANCIAL SERVICES LIMITED,7.4300,28/09/2020,100.5001,99.8500,6.4500,1000.00,2,,,
29 May 2020,0HDB20,INE756I07BF6,HDB FINANCIAL SERVICES LIMITED,0.0000,08/07/2020,126.2021,125.2700,6.7700,6940.00,26,,,
28 Apr 2020,685PGCOIL25,INE752E08643,POWER GRID CORPORATION OF INDIA LIMITED,6.8500,15/04/2025,100.0000,100.0000,6.8500,12500.00,5,,,
11 Mar 2020,720PGRID27,INE752E07OG5,POWER GRID CORPORATION OF INDIA LIMITED,7.2000,09/08/2027,101.5293,101.5300,6.9200,1000.00,1,,,
12 Mar 2020,832PGC30,INE752E07NL7,POWER GRID CORPORATION OF INDIA LTD,8.3200,23/12/2030,107.8521,107.1700,7.2400,2100.00,3,,,
23 Mar 2020,75ADPASEZL21,INE742F07478,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,7.5000,15/06/2021,100.0426,100.0400,7.5000,12500.00,1,,,
28 Apr 2020,655NTPC23,INE733E08148,NTPC LIMITED,6.5500,17/04/2023,100.0000,100.0000,6.5500,10000.00,4,,,
17 Mar 2020,732NTPC17JUL29,INE733E07KL3,NTPC LIMITED,7.3200,17/07/2029,99.5138,99.5100,7.3800,2500.00,3,,,
05 Feb 2020,793NTPC22,INE733E07KK5,NTPC LIMITED,7.9300,03/05/2022,103.1534,103.1500,6.3500,5000.00,1,,,
27 May 2020,749NTPC31,INE733E07KG3,NTPC LIMITED,7.4900,07/11/2031,102.0000,102.0000,7.2100,50.00,1,,,
27 Mar 2020,762NTPC35F,INE733E07JW2,NTPC LIMITED,7.6200,05/10/2035,119.6745,119.6700,5.4500,6.55,1,,,
11 Feb 2020,737NTPC35C,INE733E07JT8,NTPC LIMITED,7.3700,05/10/2035,115.7732,115.7700,5.8000,6.66,1,,,
06 Mar 2020,728NTPC30B,INE733E07JS0,NTPC LIMITED,7.2800,05/10/2030,114.9528,114.9500,5.3800,2.98,1,,,
03 Mar 2020,715NTPC25,INE733E07JQ4,NTPC LIMITED,7.1500,21/08/2025,107.4967,107.4700,5.5200,530.00,4,,,
29 Apr 2020,849NTPC25,INE733E07JP6,NTPC LTD,8.4900,25/03/2025,104.9218,104.8500,7.1000,300.00,2,,,
11 Mar 2020,891NTPC33,INE733E07JJ9,NTPC LTD,8.9100,16/12/2033,129.2988,129.3000,5.5500,3.00,1,,,
27 Mar 2020,873NTPC28,INE733E07JI1,NTPC,8.7300,16/12/2028,120.3469,120.3500,5.4700,3.00,1,,,
28 May 2020,866NTPC33,INE733E07JG5,NTPC LIMITED,8.6600,16/12/2033,137.7178,129.7500,5.5200,173.28,3,,,
22 May 2020,841NTPC23,INE733E07JE0,NTPC LTD,8.4100,16/12/2023,111.0137,109.4000,5.4800,1338.26,7,,,
19 Mar 2020,18EHIPL23,INE732V07021,E HOMES INFRASTRUCTURE PRIVATE LIMITED,18.0000,31/03/2023,100.0000,100.0000,19.2200,500.00,1,,,
19 Mar 2020,14EHIPL23,INE732V07013,E HOMES INFRASTRUCTURE PRIVATE LIMITED,14.0000,31/03/2023,100.0000,100.0000,14.7400,4000.00,1,,,
29 May 2020,1150TCSL99,INE729N08014,TVS CREDIT SERVICES LIMITED,11.5000,31/12/9999,101.9767,101.3700,10.8500,4045.00,22,,,
11 Mar 2020,925SHRIRAM2023,INE722A07AG5,SHRIRAM CITY UNION FINANCE LIMITED,9.2500,05/03/2023,100.0000,100.0400,9.5400,70.00,6,,,
28 Feb 2020,990STFCL24,INE721A08DF1,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,9.9000,21/06/2024,100.0345,100.0300,9.8900,350.00,1,,,
29 May 2020,1025STFCL24A,INE721A08DE4,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,10.2500,27/12/2024,91.8273,99.0100,11.1000,1010.00,68,,,
29 May 2020,1025STFCL24,INE721A08DC8,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,10.2500,26/04/2024,96.0000,99.5800,10.8800,720.00,33,,,
22 Apr 2020,900STFCL28A,INE721A08DA2,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,9.0000,28/03/2028,88.8365,92.3200,10.3100,1820.00,7,,,
30 Apr 2020,820STFCL27,INE721A08CY4,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,8.2000,15/10/2027,84.2713,84.2700,11.4100,500.00,1,,,
18 Feb 2020,85STFCL26,INE721A08CX6,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,8.5000,29/12/2026,89.3700,89.3700,10.7500,10.00,1,,,
11 Mar 2020,1010STFCL23,INE721A08CU2,SHRIRAM TRANSPORT FINANCE CO. LTD.,10.1000,29/09/2023,94.6800,94.6800,11.9700,20.00,2,,,
10 Feb 2020,900STFCL25,INE721A07PM3,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,9.0000,28/01/2025,99.0000,99.6500,9.0900,400.00,2,,,
10 Feb 2020,885STFCL23,INE721A07PL5,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,8.8500,28/01/2023,100.3000,99.6500,8.9800,600.00,2,,,
21 May 2020,930STFC23,INE721A07NW7,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,9.3000,12/07/2023,88.5993,91.2200,12.9100,130.00,4,,,
20 Apr 2020,910STFCL12JL21,INE721A07NV9,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,9.1000,12/07/2021,99.5627,98.9400,9.9000,60.00,2,,,
15 May 2020,10STFC131124,INE721A07IO4,SHRIRAM TRANSPORT FINANCE COMPANY LTD,10.0000,13/11/2024,86.6935,86.6900,14.1400,500.00,1,,,
17 Feb 2020,1015STFC21,INE721A07HJ6,SHRIRAM TRANSPORT FINANCE COMPANY LTD,10.1500,15/07/2021,101.8315,101.3000,10.3400,32.40,4,,,
26 May 2020,1049VIJAYABPERP,INE705A08094,VIJAYA BANK,10.4900,31/12/2099,100.0000,101.2300,8.2000,540.00,4,,,
23 Apr 2020,00AI(L20A,INE701Q07117,ADANI INFRA (INDIA) LIMITED,0.0000,30/04/2020,112.9503,112.9500,-,21500.00,1,,,
05 Feb 2020,910UBIPERPT,INE692A08078,UNION BANK OF INDIA,9.1000,31/03/2022,99.5000,99.5000,-,10.00,1,,,
28 Apr 2020,910UBIPERP,INE692A08060,UNION BANK OF INDIA,9.1000,31/12/2030,97.9700,98.1700,10.1800,570.00,3,,,
28 May 2020,950UBIPERP,INE692A08029,UNION BANK OF INDIA,9.5000,31/12/2098,97.5754,100.9600,9.5800,4420.00,33,,,
28 May 2020,875LNTF2025,INE691I08339,LNT INFRASTRUCTURE FINANCE CO LTD,8.7500,18/02/2025,101.2100,101.2100,8.4000,150.00,1,,,
11 Mar 2020,1035LNTIFCL2024,INE691I08255,LNT INFRASTRUCTURE FINANCE COMPANY LIMITED,10.3500,31/12/2099,104.1000,104.1000,-,10.00,1,,,
06 Mar 2020,85LNTINFRA2023,INE691I07EK9,L T INFRASTRUCTURE FINANCE COMPANY LIMITED,8.5000,17/01/2023,101.2168,101.1100,8.2500,10000.00,4,,,
19 May 2020,855LTIFC30,INE691I07EJ1,L & T INFRASTRUCTURE FINANCE COMPANY LIMITED,8.5500,28/01/2030,100.2500,100.8100,8.4100,17960.00,52,,,
11 May 2020,881LTINF22A,INE691I07AQ4,LNT INFRASTRUCTURE FINANCE COMPANY LTD,8.8100,26/05/2022,99.2000,99.1400,9.2800,50.00,2,,,
20 Mar 2020,870LTIFC24322,INE691I07307,LNT INFRASTRUCTURE FINANCE COMPANY LIMITED,8.7000,24/03/2022,194.0000,193.3800,8.8900,20.75,5,,,
27 May 2020,807ENERGYES21,INE688V07025,ENERGY EFFICIENCY SERVICES LIMITED,8.0700,20/09/2021,100.0000,100.0000,8.0100,20.00,2,,,
29 May 2020,1375SOUTHINDBNK,INE683A08051,THE SOUTH INDIAN BANK LTD.,13.7500,31/12/9999,105.0000,101.3200,13.3800,1167.00,107,,,
27 May 2020,1175TSIBL29,INE683A08044,THE SOUTH INDIAN BANK LTD.,11.7500,26/06/2029,100.9000,101.7600,11.5800,98.00,12,,,
20 Feb 2020,950SOUTHINDB28,INE683A08036,THE SOUTH INDIAN BANK LTD.,9.5000,28/05/2028,96.0000,96.6200,10.6600,22.00,2,,,
22 May 2020,995CANARAPERP,INE667A08088,SYNDICATE BANK,9.9500,31/12/2022,100.0654,100.0700,9.8000,10.00,1,,,
29 May 2020,1125CANARAPER,INE667A08070,CANARA BANK,11.2500,15/07/2099,102.4456,102.2500,8.8900,360.00,12,,,
24 Apr 2020,837SUNDARAF30,INE660A08CC0,SUNDARAM FINANCE LIMITED,8.3700,29/01/2030,104.9391,100.7100,8.2500,3500.00,15,,,
14 May 2020,848SFL27,INE660A08BV2,SUNDARAM FINANCE LIMITED,8.4800,05/05/2027,101.5200,101.4700,8.1900,300.00,3,,,
25 Feb 2020,960SUNDARAM2024,INE660A08BS8,SUNDARAM FINANCE LIMITED,9.6000,27/11/2024,105.4400,105.2400,8.2100,80.00,2,,,
12 Feb 2020,980SFL2024,INE660A08BR0,SUNDARAM FINANCE LIMITED,9.8000,12/11/2024,106.0800,106.0800,8.1800,100.00,1,,,
08 May 2020,0SFL22,INE660A07PW2,SUNDARAM FINANCE LIMITED,0.0000,25/03/2022,86.6083,86.5400,7.9700,1260.00,10,,,
19 May 2020,995MRPL23,INE659X07014,MOLAGAVALLI RENEWABLE PRIVATE LIMITED,9.9500,31/03/2023,96.4452,96.4500,12.0000,4600.00,1,,,
18 May 2020,0JMFCSL20B,INE651J07457,JM FINANCIAL CREDIT SOLUTIONS LIMITED,0.0000,05/06/2020,129.2624,129.2600,-,5000.00,1,,,
25 Feb 2020,950JMFINCRS21,INE651J07218,JM FINANCIAL CREDIT SOLUTIONS LIMITED,9.5000,31/05/2021,95.0600,95.0600,13.9100,790.00,1,,,
25 Feb 2020,950JMFINC21,INE651J07200,JM FINANCIAL CREDIT SOLUTIONS LIMITED,9.5000,24/05/2021,95.0600,95.0600,13.9800,210.00,1,,,
29 May 2020,1200TKBL29,INE614B08047,THE KARNATAKA BANK LIMITED,12.0000,18/02/2029,101.7500,103.4900,11.8700,343.00,21,,,
29 May 2020,1200TKBL28,INE614B08039,THE KARNATAKA BANK LIMITED,12.0000,16/11/2028,100.4500,104.7900,10.3200,1602.00,33,,,
26 Feb 2020,11KBL22,INE614B08021,THE KARNATAKA BANK LTD,11.0000,17/11/2022,101.3750,101.3900,-,980.00,2,,,
27 Mar 2020,867PASB29,INE608A08041,PUNJAB AND SIND BANK,8.6700,03/12/2029,100.4900,101.9800,8.3700,2630.00,6,,,
05 Mar 2020,950PUNJABSIND29,INE608A08033,PUNJAB & SIND BANK,9.5000,26/10/2029,106.2500,105.6300,8.6000,300.00,2,,,
29 May 2020,1090PSBPERP,INE608A08025,PUNJAB AND SIND BANK,10.9000,31/12/9999,100.0548,102.6200,9.6200,2480.00,38,,,
27 May 2020,1150TMFL99AA,INE601U08119,TATA MOTORS FINANCE LIMITED,11.5000,31/12/9999,103.9600,102.5500,11.0200,210.00,10,,,
18 Mar 2020,1150TMFL99A,INE601U08101,TATA MOTORS FINANCE LIMITED,11.5000,31/12/9999,100.2500,100.2500,11.4200,10.00,1,,,
06 Mar 2020,1150TMFL99,INE601U08093,TATA MOTORS FINANCE LIMITED,11.5000,31/12/9999,101.0000,101.0000,11.2900,20.00,1,,,
20 Apr 2020,1150TMOTORF,INE601U08085,TATA MOTORS FINANCE LIMITED,11.5000,31/12/9999,101.4870,99.7400,11.5300,20.00,2,,,
09 Mar 2020,1050ACIL2080,INE587O07180,ALTICO CAPITAL INDIA LIMITED,10.5000,29/03/2020,67.0000,67.0000,268.0000,40.00,1,,,
20 Mar 2020,1450MDHRPL23,INE584K07011,MARINE DRIVE HOSPITALITY REALTY PRIVATE,17.0000,21/11/2023,88.3400,88.3400,17.0000,14500.00,1,,,
11 May 2020,EELK0K705A,INE572O07BI9,ECAP EQUITIES LIMITED,0.0000,31/05/2021,106.8170,112.1100,18.2700,2034.00,8,,,
04 Mar 2020,00EEL20A,INE572O07BB4,ECAP EQUITIES LIMITED,0.0000,24/03/2020,121.9140,121.7600,9.0000,5073.00,45,,,
13 May 2020,EELE0E701A,INE572O07349,ECAP EQUITIES LIMITED,0.0000,17/11/2020,122.6450,124.1700,13.2100,2276.00,5,,,
10 Feb 2020,0RRVPN26,INE572F11083,RAJASTHAN RAJYA VIDYUT PRASARAN NIGAM LTD.,0.0000,31/12/2026,52.8260,52.8300,9.7000,20.00,1,,,
06 Feb 2020,0RRVPN25,INE572F11075,RAJASTHAN RAJYA VIDYUT PRASARAN NIGAM LTD,0.0000,31/12/2025,64.3000,64.3000,7.7700,25.00,1,,,
13 Feb 2020,940RRVPNL25,INE572F08048,RAJASTHAN RAJYA VIDYUT PRASARAN NIGAM LTD,9.4000,22/03/2025,100.6000,100.6000,9.4300,10.00,1,,,
29 May 2020,758PHFL21,INE572E09569,PNB HOUSING FINANCE LTD,7.5800,15/03/2021,98.0300,97.9400,10.2300,70.00,2,,,
21 May 2020,759PNBHSGFIN22,INE572E09486,PNB HOUSING FINANCE LIMITED,7.5900,27/07/2022,95.0510,94.9400,10.0300,1640.00,27,,,
30 Apr 2020,750PNBHSG20,INE572E09478,PNB HOUSING FINANCE LIMITED,7.5000,15/09/2020,98.9919,98.9900,10.2500,1000.00,1,,,
30 Apr 2020,763PHFL20,INE572E09460,PNB HOUSING FINANCE LIMITED,7.6300,14/07/2020,99.4340,99.4300,10.0000,1000.00,1,,,
29 May 2020,847PNBHFIN21,INE572E09361,PNB HOUSING FINANCE LTD,8.4700,01/07/2021,98.6945,98.6900,10.0000,100.00,1,,,
27 Feb 2020,839PNB2026,INE572E09346,PUNJAB NATIONAL BANK,8.3900,28/04/2026,106.1500,106.1500,7.3000,10.00,1,,,
27 May 2020,925PNBHFL22,INE572E09163,PNB Housing Finance Ltd,9.2500,29/06/2022,98.6000,97.7300,10.7500,30.00,3,,,
29 May 2020,1170IOB28,INE565A09264,INDIAN OVERSEAS BANK,11.7000,10/12/2028,107.8900,107.0600,9.3900,2830.00,28,,,
18 May 2020,580NHB23,INE557F08FJ5,NATIONAL HOUSING BANK,5.8000,15/05/2023,100.0000,100.0000,5.8000,7790.00,4,,,
28 Apr 2020,655NHB23,INE557F08FI7,NATIONAL HOUSING BANK,6.5500,17/04/2023,100.0000,100.0000,6.5500,12500.00,5,,,
07 Apr 2020,893NHB2029,INE557F07181,NATIONAL HOUSING BANK,8.9300,24/03/2029,122.1540,122.1500,5.4800,5.40,1,,,
17 Mar 2020,865NHB34,INE557F07165,NATIONAL HOUSING BANK,8.6500,24/03/2034,131.8222,131.8200,5.3600,2.90,1,,,
05 Mar 2020,868NHB2029,INE557F07157,NATIONAL HOUSING BANK,8.6800,24/03/2029,122.7241,122.6400,5.4400,19.00,2,,,
27 Mar 2020,888NHB2029,INE557F07124,NATIONAL HOUSING BANK,8.8800,13/01/2029,121.5145,121.5100,5.4700,2.45,1,,,
19 Mar 2020,876NHB2034,INE557F07108,NATIONAL HOUSING BANK,8.7600,13/01/2034,133.5947,133.4300,5.2800,62.00,3,,,
24 Apr 2020,863NHB2029,INE557F07090,NATIONAL HOUSING BANK,8.6300,13/01/2029,122.9940,118.8400,5.8300,800.30,6,,,
16 Apr 2020,846NHB28,INE557F07074,NATIONAL HOUSING BANK,8.4600,30/08/2028,119.7300,118.9400,5.5800,540.00,3,,,
26 May 2020,1015UPCL28,INE540P07350,U.P. POWER CORPORATION LIMITED,10.1500,20/01/2028,95.0000,95.2700,11.5600,140.00,11,,,
28 May 2020,1015UPCL27,INE540P07343,U.P. POWER CORPORATION LIMITED,10.1500,20/01/2027,95.3882,100.5700,10.4300,480.00,11,,,
29 May 2020,1015UPCL26,INE540P07335,U.P. POWER CORPORATION LIMITED,10.1500,20/01/2026,97.8993,97.0700,11.3100,1360.00,72,,,
26 May 2020,1015UPCL25,INE540P07327,U.P. POWER CORPORATION LIMITED,10.1500,20/01/2025,97.7500,97.4100,11.3200,1610.00,93,,,
30 Apr 2020,1015UPCL24,INE540P07319,U.P. POWER CORPORATION LIMITED,10.1500,19/01/2024,97.1669,97.1700,11.6500,1510.00,2,,,
29 May 2020,1015UPCL23,INE540P07301,U.P. POWER CORPORATION LIMITED,10.1500,20/01/2023,97.1723,96.2000,12.6300,200.00,7,,,
27 May 2020,975UPCL27,INE540P07269,U.P. POWER CORPORATION LIMITED,9.7500,20/10/2027,94.5300,93.9000,11.4300,130.00,4,,,
29 May 2020,975UPCL25,INE540P07244,U.P. POWER CORPORATION LIMITED,9.7500,20/10/2025,93.8882,95.2400,11.4400,2260.00,122,,,
29 May 2020,975UPCL24,INE540P07236,U.P. POWER CORPORATION LIMITED,9.7500,18/10/2024,93.8506,95.4400,11.8400,3680.00,119,,,
29 May 2020,975UPCL23,INE540P07228,U.P. POWER CORPORATION LIMITED,9.7500,20/10/2023,96.3500,95.4200,11.5900,10330.00,63,,,
22 May 2020,848UPPOWER25,INE540P07152,U.P. POWER CORPORATION LIMITED,8.4800,14/03/2025,100.0000,100.0000,8.7400,10.00,1,,,
29 May 2020,848UPPOWER24,INE540P07145,U.P. POWER CORPORATION LIMITED,8.4800,15/03/2024,98.3006,99.2600,9.0200,240.00,4,,,
28 May 2020,897UPPOWER26,INE540P07095,U.P. POWER CORPORATION LIMITED,8.9700,13/02/2026,101.6806,96.5500,10.1300,920.00,5,,,
28 May 2020,897UPPOWER25,INE540P07087,U.P. POWER CORPORATION LIMITED,8.9700,14/02/2025,98.0100,98.9900,9.5800,26510.00,34,,,
20 May 2020,897UPPOWER24,INE540P07079,U.P. POWER CORPORATION LIMITED,8.9700,15/02/2024,98.7242,100.6800,9.0400,9000.00,15,,,
12 May 2020,897UPPOWER23,INE540P07061,U.P. POWER CORPORATION LIMITED,8.9700,15/02/2023,97.8897,99.0300,9.7900,6250.00,8,,,
06 Feb 2020,897UPPOWER22,INE540P07053,U.P. POWER CORPORATION LIMITED,8.9700,15/02/2022,100.7700,100.7700,8.7200,200.00,1,,,
31 Mar 2020,912HCFSPL29,INE539K08195,HDFC CREDILA FINANCIAL SERVICES PRIVATE LIMITED,9.1200,06/06/2029,106.8700,106.8700,8.0200,30.00,1,,,
21 May 2020,930CREDILA25,INE539K08146,CREDILA FINANCIAL SERVICES PRIVATE LIMITED,9.3000,09/10/2025,106.3900,105.9500,7.8800,1200.00,2,,,
18 Mar 2020,885CREDILA29,INE539K07122,HDFC CREDILA FINANCIAL SERVICES PRIVATE LIMITED,8.8500,06/07/2029,104.2800,104.2800,8.1600,110.00,1,,,
24 Feb 2020,990AHFL22,INE538L08039,AADHAR HOUSING FINANCE LIMITED,9.9000,10/06/2022,97.8259,97.8300,10.9800,500.00,1,,,
11 Mar 2020,935AHFL28,INE538L07528,AADHAR HOUSING FINANCE LIMITED,9.3500,29/09/2028,99.1945,99.1900,9.9000,10.00,1,,,
20 May 2020,925AHFL23,INE538L07502,AADHAR HOUSING FINANCE LIMITED,9.2500,29/09/2023,99.7539,99.7500,9.7400,3.00,1,,,
26 Feb 2020,960AHFL21,INE538L07494,AADHAR HOUSING FINANCE LIMITED,9.6000,29/09/2021,99.1000,100.5100,9.1700,112.02,2,,,
28 Apr 2020,955AHFL26,INE538L07213,AADHAR HOUSING FINANCE LIMITED,9.5500,29/01/2026,94.0000,93.9500,10.9900,1000.00,2,,,
19 May 2020,835IIL25,INE537P07513,INDIA INFRADEBT LIIMITE,8.3500,25/08/2025,100.5000,100.5000,8.2200,40.00,1,,,
18 May 2020,860IIL2024,INE537P07497,INDIA INFRADEBT LIMITED,8.6000,30/12/2024,101.3771,101.4400,8.2100,1540.00,8,,,
24 Feb 2020,840IIL24,INE537P07489,INDIA INFRADEBT LIMITED,8.4000,20/11/2024,99.7123,99.7000,8.4500,600.00,2,,,
29 May 2020,930IIL24,INE537P07455,INDIA INFRADEBT LIMITED,9.3000,05/01/2024,101.0827,101.8400,8.6500,1100.00,3,,,
18 Mar 2020,851IIL26,INE537P07182,INDIA INFRADEBT LIMITED,8.5100,05/05/2026,101.2000,101.2000,8.4200,500.00,1,,,
20 May 2020,925FICCL29,INE535H08744,FULLERTON INDIA CREDIT COMPANY LTD,9.2500,26/04/2029,102.9500,103.0400,8.7400,20.00,2,,,
12 Mar 2020,930FULLETRON26,INE535H08694,FULLERTON INDIA CREDIT COMPANY LIMITED,9.3000,30/04/2026,99.3000,99.2700,9.4300,130.00,2,,,
05 Mar 2020,930FULLERTON26,INE535H08678,FULLERTON INDIA CREDIT COMPANY LTD,9.3000,25/02/2026,98.3000,101.1300,9.0400,240.00,3,,,
11 Feb 2020,930FICCL25AP23,INE535H08660,FULLERTON INDIA CREDIT COMPANY LTD,9.3000,25/04/2023,102.6000,101.6800,8.6700,50.00,2,,,
13 May 2020,975EHFL21,INE530L07194,EDELWEISS HOUSING FINANCE LIMITED,9.7500,19/07/2021,91.5342,91.5300,18.2000,1426.91,1,,,
15 May 2020,975ERFL27,INE528S08050,EDELWEISS RETAIL FINANCE LIMITED,9.7500,31/12/9999,86.7998,86.8000,12.5000,50.00,1,,,
09 Mar 2020,950YESBNK99,INE528G08352,YES BANK LIMITED,9.5000,23/12/2021,85.5500,73.7900,33.5000,160.00,10,,,
13 Mar 2020,8YESBNK26,INE528G08345,YES BANK LIMITED,8.0000,30/09/2026,75.1735,75.1700,14.0000,10000.00,8,,,
12 Feb 2020,00JFPL20AA,INE523H07AA5,JM FINANCIAL PRODUCTS LIMITED,0.0000,28/02/2020,113.4679,113.4500,-,2500.00,3,,,
25 Feb 2020,1150LNTFL21,INE523E08NG0,LNT FINANCE LTD,11.5000,30/12/2021,104.5068,104.7000,7.6500,50.00,3,,,
28 May 2020,925MFL22A,INE522D07BG1,MANAPPURAM FINANCE LIMITED,9.2500,14/02/2022,98.7605,98.0400,10.4500,10940.00,14,,,
27 Apr 2020,925MFL23,INE522D07BF3,MANAPPURAM FINANCE LIMITED,9.2500,14/02/2023,98.6187,98.6200,9.8000,500.00,1,,,
28 Feb 2020,1130FSFBL2437,INE519Q08137,FINCARE SMALL FINANCE BANK LIMITED,11.3000,22/06/2024,96.0499,96.0500,12.5000,1000.00,1,,,
20 May 2020,126FCSF22,INE519Q08020,FINCARE SMALL FINANCE BANK LIMITED,12.6000,29/11/2022,103.3878,103.6400,11.4700,393.00,49,,,
12 Feb 2020,13ASIRVAD22,INE516Q08182,ASIRVAD MICRO FINANCE LIMITED,13.0000,15/07/2022,102.7024,102.6500,12.3800,500.00,2,,,
04 Mar 2020,13AMFL22,INE516Q08174,ASIRVAD MICROFINANCE LIMITED,13.0000,15/07/2022,104.5468,104.5500,11.3500,20.00,2,,,
28 Feb 2020,1155AMFL20,INE516Q07242,ASIRVAD MICRO FINANCE LIMITED,11.5500,27/11/2020,99.9392,99.9400,11.0500,2500.00,1,,,
08 Apr 2020,1190NINL2024,INE514F07083,NEELANCHAL ISPAT NIGAM LTD,11.9000,27/03/2024,108.0000,108.0000,9.6500,10.00,1,,,
24 Feb 2020,635EXIM2025,INE514E08FT8,EXPORT IMPORT BANK OF INDIA,6.3500,18/02/2025,100.0000,100.0000,6.3400,2500.00,1,,,
28 Apr 2020,762EXIM26,INE514E08FG5,EXPORT IMPORT BANK OF INDIA,7.6200,01/09/2026,104.2937,104.2900,6.7500,1500.00,1,,,
11 Feb 2020,894EXIM22,INE514E08CB3,EXIM BANK,8.9400,31/12/2022,105.1302,105.1300,6.9000,10.00,1,,,
29 May 2020,RFL14MAR17,INE504L07975,RELIANCE FINANCIAL LIMITED,0.0000,14/07/2020,70.0000,70.0000,-,50.00,2,,,
03 Apr 2020,0RELFIN20,INE504L07868,RELIANCE FINANCIAL LIMITED,0.0000,20/04/2020,100.0000,100.0000,-,195.00,28,,,
26 Feb 2020,985DCBBNK28,INE503A08044,DCB BANK LIMITED,9.8500,12/01/2028,100.4938,100.4900,-,400.00,1,,,
28 May 2020,985DCB2027,INE503A08036,DCB BANK LIMITED,9.8500,17/11/2027,98.1465,98.8300,10.4100,155.00,7,,,
29 May 2020,985DCB26,INE503A08028,DCB BANK LIMITED,9.8500,18/11/2026,98.8368,100.6400,9.6500,213.00,21,,,
05 Mar 2020,14OSL2020,INE496S07011,ORISSA STEVEDORSES LTD,14.0000,15/06/2020,100.0000,100.0000,21.0000,2100.00,1,,,
29 May 2020,1023GHMCAUG29,INE477Z24011,GREATER HYDERABAD MUNICIPAL CORPORATION,10.2300,21/08/2029,107.4100,106.5500,9.3700,290.00,7,,,
20 May 2020,938GHMC14AUG28,INE477Z08022,GREATER HYDERABAD MUNICIPAL CORPORATION,9.3800,14/08/2028,100.1000,100.3500,9.5300,230.00,2,,,
15 May 2020,IIFLH11AUG28,INE477L08139,IIFL HOME FINANCE LIMITED,0.0000,11/08/2028,111.2386,109.7800,10.8000,6240.00,9,,,
24 Feb 2020,1050IIFLHFL2021,INE477L08030,IIFL HOME FINANCE LIMITED,10.5000,26/07/2021,96.0000,96.0000,13.8400,1000.00,1,,,
09 Apr 2020,00IHFL24,INE477L07990,IIFL HOME FINANCE LIMITED,0.0000,25/04/2024,107.5675,107.5700,10.0000,170.00,1,,,
05 Mar 2020,775LTFIN23,INE476M07BW8,L&T HOUSING FINANCE LIMITED,7.7500,15/03/2023,100.0000,100.0000,7.7500,2000.00,1,,,
30 Mar 2020,775LHFL23,INE476M07BV0,L&T HOUSING FINANCE LIMITED,7.7500,28/02/2023,99.9900,100.0300,7.7300,1500.00,2,,,
24 Apr 2020,848LHFL22,INE476M07BU2,L&T HOUSING FINANCE LIMITED,8.4800,29/11/2022,100.7871,101.2600,7.9100,3000.00,3,,,
06 Mar 2020,895LHFL22,INE476M07BL1,L&T HOUSING FINANCE LIMITED,8.9500,10/06/2022,102.4750,102.4800,7.9000,2500.00,1,,,
15 May 2020,718CANARABNK30,INE476A08076,CANARA BANK,7.1800,11/03/2030,101.2500,99.3000,7.3900,9400.00,5,,,
13 May 2020,955CB2025,INE476A08035,CANARA BANK,9.5500,31/12/2099,96.5300,103.4500,8.6400,5420.00,33,,,
12 May 2020,905ELR28Z,INE465N07264,ESSEL LUCKNOW RAEBARELI TOLL ROADS LIMITED,9.0500,30/09/2028,47.5775,47.5800,24.1400,3150.00,2,,,
12 May 2020,905ELR27X,INE465N07249,ESSEL LUCKNOW RAEBARELI TOLL ROADS LIMITED,9.0500,30/09/2027,49.9041,49.9000,24.1400,3120.00,1,,,
12 May 2020,905ELR26V,INE465N07223,ESSEL LUCKNOW RAEBARELI TOLL ROADS LIMITED,9.0500,30/09/2026,52.8259,52.8300,24.1400,2880.00,4,,,
27 Mar 2020,1140BIAFPL20,INE443L07042,BELSTAR INVESTMENT AND FINANCE PVT LTD,11.4000,17/07/2020,100.2634,100.2900,10.1500,10.00,2,,,
12 Feb 2020,920ANDHRAPERP,INE434A08083,ANDHRA BANK,9.2000,31/12/9999,101.0706,100.9700,8.7400,600.00,2,,,
20 Feb 2020,1060SHFL22,INE432R08024,SHRIRAM HOUSING FINANCE LIMITED,10.6000,09/05/2022,101.1500,101.1500,10.4900,30.00,2,,,
27 Feb 2020,953AB29,INE428A08101,ALLAHABAD BANK,9.5300,27/12/2029,105.5664,105.5700,8.0700,500.00,1,,,
13 Apr 2020,950MUTHOOT2021,INE414G07EK0,MUTHOOT FINANCE LIMITED,9.5000,27/12/2021,101.1979,100.7800,8.9500,20.00,2,,,
